pickup_datetime,pickup_longitude,pickup_latitude,long,lat,,
4/17/2016 17:39,47.5317,-122.047,-74.047,40.78844,,
3/31/2016 3:19,47.6833,-122.395,-74.395,40.94004,,
6/14/2016 16:26,47.4947,-122.233,-74.233,40.75144,,
2/18/2016 16:11,47.5232,-122.191,-74.191,40.77994,,
1/29/2016 23:41,47.6342,-122.117,-74.117,40.89094,,
1/26/2016 12:53,47.623,-122.218,-74.218,40.87974,,
4/9/2016 13:16,47.5376,-122.292,-74.292,40.79434,,
5/11/2016 18:44,47.573,-122.395,-74.395,40.82974,,
1/27/2016 21:21,47.5766,-122.147,-74.147,40.83334,,
4/17/2016 10:53,47.353,-122.272,-74.272,40.60974,,
6/2/2016 9:37,47.4846,-122.067,-74.067,40.74134,,
3/31/2016 9:52,47.4106,-122.204,-74.204,40.66734,,
5/21/2016 22:02,47.4135,-122.18,-74.18,40.67024,,
1/12/2016 18:03,47.7139,-122.223,-74.223,40.97064,,
1/7/2016 13:37,47.7451,-121.98,-73.98,41.00184,,
3/22/2016 9:56,47.4833,-122.237,-74.237,40.74004,,
4/20/2016 21:14,47.5231,-122.332,-74.332,40.77984,,
2/21/2016 20:45,47.3817,-122.023,-74.023,40.63844,,
6/7/2016 16:32,47.4777,-122.1,-74.1,40.73444,,
5/5/2016 23:49,47.7685,-122.159,-74.159,41.02524,,
3/18/2016 16:37,47.6207,-122.295,-74.295,40.87744,,
1/26/2016 19:10,47.7317,-122.354,-74.354,40.98844,,
5/21/2016 12:33,47.5688,-122.317,-74.317,40.82554,,
1/30/2016 4:21,47.6815,-122.359,-74.359,40.93824,,
6/15/2016 8:07,47.5238,-122.287,-74.287,40.78054,,
3/27/2016 8:13,47.6853,-122.204,-74.204,40.94204,,
4/10/2016 0:21,47.51,-122.323,-74.323,40.76674,,
2/3/2016 0:34,47.5403,-122.175,-74.175,40.79704,,
6/21/2016 10:35,47.7322,-122.3,-74.3,40.98894,,
2/9/2016 7:56,47.5041,-122.102,-74.102,40.76084,,
2/1/2016 19:09,47.3669,-122.288,-74.288,40.62364,,
2/27/2016 14:06,47.3079,-122.341,-74.341,40.56464,,
4/21/2016 18:59,47.5381,-121.888,-73.888,40.79484,,
5/23/2016 21:14,47.693,-122.383,-74.383,40.94974,,
4/5/2016 14:21,47.328,-122.337,-74.337,40.58474,,
6/11/2016 13:36,47.5776,-122.289,-74.289,40.83434,,
2/9/2016 20:31,47.5586,-122.134,-74.134,40.81534,,
5/7/2016 23:50,47.405,-122.288,-74.288,40.66174,,
5/14/2016 12:11,47.7085,-122.283,-74.283,40.96524,,
3/12/2016 18:07,47.7156,-122.291,-74.291,40.97234,,
5/7/2016 17:50,47.571,-122.374,-74.374,40.82774,,
3/13/2016 3:07,47.569,-122.175,-74.175,40.82574,,
5/18/2016 5:20,47.4632,-122.209,-74.209,40.71994,,
2/20/2016 6:57,47.5514,-122.266,-74.266,40.80814,,
6/5/2016 10:26,47.6208,-122.099,-74.099,40.87754,,
3/11/2016 19:49,47.2842,-122.198,-74.198,40.54094,,
2/9/2016 8:06,47.2485,-122.101,-74.101,40.50524,,
4/4/2016 20:43,47.5339,-122.372,-74.372,40.79064,,
2/19/2016 0:48,47.6698,-122.044,-74.044,40.92654,,
3/4/2016 19:28,47.6729,-122.383,-74.383,40.92964,,
4/30/2016 8:48,47.4911,-122.138,-74.138,40.74784,,
6/8/2016 10:19,47.6059,-122.121,-74.121,40.86264,,
1/25/2016 8:07,47.5487,-122.376,-74.376,40.80544,,
4/12/2016 13:13,47.695,-121.915,-73.915,40.95174,,
5/10/2016 23:20,47.7253,-122.164,-74.164,40.98204,,
5/18/2016 15:32,47.7306,-122.233,-74.233,40.98734,,
1/13/2016 16:13,47.5958,-122.299,-74.299,40.85254,,
6/25/2016 5:36,47.7302,-122.291,-74.291,40.98694,,
5/28/2016 12:36,47.694,-122.29,-74.29,40.95074,,
6/19/2016 23:02,47.5381,-121.89,-73.89,40.79484,,
4/29/2016 23:04,47.3467,-122.304,-74.304,40.60344,,
4/26/2016 6:35,47.6783,-122.383,-74.383,40.93504,,
6/29/2016 23:00,47.6242,-122.04,-74.04,40.88094,,
6/10/2016 22:54,47.4973,-122.268,-74.268,40.75404,,
3/16/2016 21:13,47.6301,-122.107,-74.107,40.88684,,
4/30/2016 21:52,47.6314,-121.968,-73.968,40.88814,,
1/20/2016 20:36,47.4357,-122.168,-74.168,40.69244,,
4/14/2016 19:06,47.4984,-122.24,-74.24,40.75514,,
3/29/2016 15:48,47.6168,-122.303,-74.303,40.87354,,
6/13/2016 17:23,47.6675,-121.986,-73.986,40.92424,,
4/8/2016 22:19,47.3432,-122.316,-74.316,40.59994,,
3/5/2016 11:52,47.5627,-122.018,-74.018,40.81944,,
4/20/2016 9:55,47.4924,-122.174,-74.174,40.74914,,
3/28/2016 17:20,47.4906,-122.244,-74.244,40.74734,,
3/10/2016 10:23,47.4513,-122.128,-74.128,40.70804,,
6/1/2016 10:30,47.4655,-122.072,-74.072,40.72224,,
5/12/2016 1:04,47.7711,-122.041,-74.041,41.02784,,
5/22/2016 10:17,47.6345,-122.123,-74.123,40.89124,,
2/20/2016 23:12,47.5631,-122.219,-74.219,40.81984,,
4/5/2016 23:06,47.5176,-122.376,-74.376,40.77434,,
4/7/2016 22:08,47.5514,-122.357,-74.357,40.80814,,
1/29/2016 18:47,47.5305,-121.841,-73.841,40.78724,,
2/14/2016 21:54,47.3279,-122.136,-74.136,40.58464,,
2/19/2016 22:37,47.7228,-122.314,-74.314,40.97954,,
5/8/2016 19:59,47.7032,-122.286,-74.286,40.95994,,
5/19/2016 14:51,47.3592,-122.315,-74.315,40.61594,,
1/18/2016 9:42,47.6375,-122.173,-74.173,40.89424,,
3/11/2016 12:20,47.5933,-121.982,-73.982,40.85004,,
2/17/2016 23:57,47.5124,-122.165,-74.165,40.76914,,
2/28/2016 14:34,47.6544,-122.386,-74.386,40.91114,,
5/29/2016 21:00,47.4296,-122.185,-74.185,40.68634,,
4/23/2016 14:20,47.5714,-122.005,-74.005,40.82814,,
4/15/2016 19:25,47.3772,-122.127,-74.127,40.63394,,
2/21/2016 22:16,47.4118,-122.089,-74.089,40.66854,,
4/28/2016 1:07,47.369,-122.126,-74.126,40.62574,,
1/26/2016 18:36,47.5269,-122.314,-74.314,40.78364,,
3/1/2016 23:01,47.5285,-122.372,-74.372,40.78524,,
6/9/2016 16:25,47.6699,-122.369,-74.369,40.92664,,
6/8/2016 9:07,47.531,-121.86,-73.86,40.78774,,
3/30/2016 23:14,47.6821,-122.308,-74.308,40.93884,,
2/28/2016 11:43,47.5335,-121.869,-73.869,40.79024,,
5/27/2016 19:11,47.4383,-122.193,-74.193,40.69504,,
6/14/2016 20:54,47.7617,-122.335,-74.335,41.01844,,
4/15/2016 16:06,47.6353,-122.232,-74.232,40.89204,,
6/29/2016 12:39,47.718,-122.355,-74.355,40.97474,,
3/28/2016 13:08,47.702,-121.892,-73.892,40.95874,,
6/27/2016 1:49,47.5759,-122.012,-74.012,40.83264,,
4/4/2016 18:00,47.5237,-122.353,-74.353,40.78044,,
5/10/2016 15:04,47.5798,-122.294,-74.294,40.83654,,
1/16/2016 19:56,47.4331,-122.195,-74.195,40.68984,,
4/28/2016 19:06,47.6366,-122.362,-74.362,40.89334,,
5/9/2016 9:33,47.4815,-122.226,-74.226,40.73824,,
1/9/2016 4:47,47.5911,-122.133,-74.133,40.84784,,
3/16/2016 8:11,47.4848,-121.698,-73.698,40.74154,,
2/22/2016 19:51,47.5454,-122.192,-74.192,40.80214,,
2/29/2016 15:22,47.6836,-122.174,-74.174,40.94034,,
6/26/2016 18:31,47.446,-122.175,-74.175,40.70274,,
5/6/2016 17:02,47.5085,-122.385,-74.385,40.76524,,
4/13/2016 6:39,47.6295,-122.217,-74.217,40.88624,,
5/31/2016 19:30,47.595,-122.203,-74.203,40.85174,,
1/9/2016 16:23,47.3511,-122.058,-74.058,40.60784,,
2/27/2016 2:13,47.5962,-122.018,-74.018,40.85294,,
3/19/2016 13:14,47.2972,-122.267,-74.267,40.55394,,
4/12/2016 11:12,47.7675,-122.277,-74.277,41.02424,,
6/30/2016 12:32,47.7735,-122.133,-74.133,41.03024,,
1/15/2016 8:15,47.7735,-122.133,-74.133,41.03024,,
3/22/2016 8:06,47.2756,-122.27,-74.27,40.53234,,
4/21/2016 18:46,47.5094,-122.31,-74.31,40.76614,,
1/17/2016 13:52,47.7553,-122.283,-74.283,41.01204,,
4/14/2016 22:31,47.5852,-122.391,-74.391,40.84194,,
2/7/2016 22:39,47.6205,-122.141,-74.141,40.87724,,
1/26/2016 11:02,47.3127,-122.002,-74.002,40.56944,,
3/15/2016 19:41,47.6946,-122.211,-74.211,40.95134,,
3/25/2016 21:41,47.698,-122.349,-74.349,40.95474,,
3/8/2016 5:51,47.4024,-122.216,-74.216,40.65914,,
5/24/2016 18:43,47.6036,-122.305,-74.305,40.86034,,
5/25/2016 12:13,47.2642,-122.187,-74.187,40.52094,,
3/2/2016 20:54,47.6842,-122.155,-74.155,40.94094,,
1/13/2016 13:56,47.5953,-122.039,-74.039,40.85204,,
2/5/2016 10:14,47.3546,-122.081,-74.081,40.61134,,
5/13/2016 14:10,47.4034,-122.178,-74.178,40.66014,,
6/25/2016 2:11,47.5322,-122.379,-74.379,40.78894,,
4/1/2016 7:10,47.5755,-122.216,-74.216,40.83224,,
3/29/2016 14:07,47.479,-122.153,-74.153,40.73574,,
2/5/2016 13:50,47.3581,-122.317,-74.317,40.61484,,
6/12/2016 16:07,47.4362,-122.165,-74.165,40.69294,,
5/4/2016 13:38,47.63,-122.363,-74.363,40.88674,,
4/29/2016 14:00,47.483,-122.164,-74.164,40.73974,,
1/3/2016 9:15,47.5107,-122.172,-74.172,40.76744,,
1/12/2016 7:55,47.4804,-122.229,-74.229,40.73714,,
2/23/2016 7:07,47.5725,-122.383,-74.383,40.82924,,
4/15/2016 23:57,47.4916,-122.162,-74.162,40.74834,,
6/14/2016 12:21,47.7174,-122.236,-74.236,40.97414,,
4/27/2016 4:44,47.4648,-121.757,-73.757,40.72154,,
3/2/2016 18:05,47.4703,-122.015,-74.015,40.72704,,
5/24/2016 15:59,47.3654,-122.082,-74.082,40.62214,,
4/28/2016 12:52,47.507,-122.242,-74.242,40.76374,,
5/25/2016 19:57,47.3731,-122.43,-74.43,40.62984,,
1/28/2016 19:24,47.3618,-122.074,-74.074,40.61854,,
6/19/2016 8:57,47.7153,-122.211,-74.211,40.97204,,
5/27/2016 17:58,47.32,-122.278,-74.278,40.57674,,
2/22/2016 15:54,47.5671,-122.37,-74.37,40.82384,,
6/13/2016 9:49,47.7282,-122.337,-74.337,40.98494,,
3/23/2016 22:06,47.6066,-122.192,-74.192,40.86334,,
4/12/2016 14:18,47.5552,-122.231,-74.231,40.81194,,
3/28/2016 11:13,47.5015,-122.262,-74.262,40.75824,,
5/29/2016 0:45,47.5068,-122.259,-74.259,40.76354,,
2/13/2016 21:46,47.7703,-122.312,-74.312,41.02704,,
3/17/2016 17:32,47.7763,-122.305,-74.305,41.03304,,
6/12/2016 15:13,47.5719,-122.007,-74.007,40.82864,,
4/9/2016 11:10,47.7401,-122.348,-74.348,40.99684,,
2/23/2016 10:32,47.6726,-122.294,-74.294,40.92934,,
2/19/2016 23:43,47.7314,-122.225,-74.225,40.98814,,
4/16/2016 21:02,47.6948,-122.322,-74.322,40.95154,,
3/29/2016 16:10,47.5421,-122.388,-74.388,40.79884,,
5/6/2016 21:02,47.6775,-122.18,-74.18,40.93424,,
6/4/2016 18:11,47.5951,-122.206,-74.206,40.85184,,
4/23/2016 18:48,47.6617,-122.289,-74.289,40.91844,,
4/9/2016 0:47,47.7663,-122.201,-74.201,41.02304,,
5/21/2016 18:39,47.4837,-122.138,-74.138,40.74044,,
1/28/2016 6:14,47.5462,-122.32,-74.32,40.80294,,
2/13/2016 2:19,47.5042,-122.329,-74.329,40.76094,,
1/11/2016 17:42,47.7167,-122.233,-74.233,40.97344,,
2/26/2016 20:19,47.5681,-122.128,-74.128,40.82484,,
1/28/2016 6:23,47.4989,-122.317,-74.317,40.75564,,
4/23/2016 2:21,47.46,-122.174,-74.174,40.71674,,
2/6/2016 15:44,47.5122,-122.374,-74.374,40.76894,,
6/27/2016 0:18,47.4553,-121.987,-73.987,40.71204,,
3/14/2016 23:41,47.6499,-121.916,-73.916,40.90664,,
5/6/2016 17:52,47.5828,-122.044,-74.044,40.83954,,
5/21/2016 8:04,47.5217,-122.182,-74.182,40.77844,,
4/16/2016 23:49,47.5523,-122.372,-74.372,40.80904,,
5/6/2016 16:35,47.4497,-122.168,-74.168,40.70644,,
6/4/2016 21:15,47.6528,-122.203,-74.203,40.90954,,
6/2/2016 10:38,47.4483,-122.129,-74.129,40.70504,,
1/4/2016 12:20,47.3079,-122.393,-74.393,40.56464,,
3/18/2016 16:15,47.5404,-122.352,-74.352,40.79714,,
4/18/2016 16:03,47.6961,-122.316,-74.316,40.95284,,
1/26/2016 17:32,47.591,-122.293,-74.293,40.84774,,
4/22/2016 0:04,47.5305,-122.353,-74.353,40.78724,,
3/10/2016 18:29,47.6768,-122.367,-74.367,40.93354,,
4/18/2016 9:13,47.7183,-122.213,-74.213,40.97504,,
1/17/2016 1:29,47.6715,-122.365,-74.365,40.92824,,
4/18/2016 12:39,47.7467,-122.132,-74.132,41.00344,,
5/25/2016 10:18,47.3461,-122.152,-74.152,40.60284,,
3/14/2016 12:30,47.5453,-122.363,-74.363,40.80204,,
6/9/2016 17:36,47.7193,-122.361,-74.361,40.97604,,
4/17/2016 1:26,47.4735,-122.189,-74.189,40.73024,,
2/20/2016 22:48,47.6484,-122.08,-74.08,40.90514,,
4/4/2016 19:41,47.4527,-122.352,-74.352,40.70944,,
1/28/2016 7:56,47.669,-122.282,-74.282,40.92574,,
6/8/2016 7:43,47.2303,-121.936,-73.936,40.48704,,
5/26/2016 14:23,47.7112,-122.357,-74.357,40.96794,,
3/28/2016 14:05,47.7112,-122.357,-74.357,40.96794,,
1/10/2016 0:31,47.3155,-122.365,-74.365,40.57224,,
5/2/2016 8:37,47.4816,-121.714,-73.714,40.73834,,
5/17/2016 3:45,47.6772,-122.056,-74.056,40.93394,,
4/13/2016 1:15,47.5348,-122.053,-74.053,40.79154,,
2/26/2016 9:00,47.7484,-122.353,-74.353,41.00514,,
2/27/2016 23:36,47.353,-122.294,-74.294,40.60974,,
5/19/2016 17:19,47.7352,-122.337,-74.337,40.99194,,
1/3/2016 11:50,47.573,-122.38,-74.38,40.82974,,
3/4/2016 9:37,47.4658,-122.172,-74.172,40.72254,,
3/1/2016 17:38,47.6312,-122.061,-74.061,40.88794,,
6/22/2016 1:39,47.5934,-122.39,-74.39,40.85014,,
1/27/2016 11:19,47.7643,-122.273,-74.273,41.02104,,
6/6/2016 19:19,47.4831,-122.296,-74.296,40.73984,,
5/31/2016 10:16,47.3571,-122.324,-74.324,40.61384,,
5/22/2016 10:38,47.374,-122.125,-74.125,40.63074,,
6/6/2016 21:11,47.5072,-122.257,-74.257,40.76394,,
4/1/2016 8:49,47.7277,-122.185,-74.185,40.98444,,
5/6/2016 23:19,47.4594,-122.279,-74.279,40.71614,,
3/23/2016 9:14,47.7399,-122.332,-74.332,40.99664,,
5/3/2016 22:39,47.3969,-122.205,-74.205,40.65364,,
3/20/2016 12:11,47.4413,-122.277,-74.277,40.69804,,
1/15/2016 20:28,47.481,-121.788,-73.788,40.73774,,
4/8/2016 20:20,47.549,-122.372,-74.372,40.80574,,
1/8/2016 15:36,47.7598,-122.359,-74.359,41.01654,,
4/5/2016 8:24,47.4989,-122.329,-74.329,40.75564,,
2/16/2016 13:18,47.3063,-122.27,-74.27,40.56304,,
2/5/2016 23:11,47.7065,-122.13,-74.13,40.96324,,
2/19/2016 9:08,47.2654,-122.217,-74.217,40.52214,,
5/27/2016 22:40,47.2558,-122.122,-74.122,40.51254,,
4/20/2016 19:31,47.2507,-122.039,-74.039,40.50744,,
5/27/2016 19:04,47.7685,-122.162,-74.162,41.02524,,
5/4/2016 23:45,47.7344,-122.173,-74.173,40.99114,,
2/13/2016 23:39,47.5514,-122.284,-74.284,40.80814,,
6/4/2016 21:10,47.2729,-122.299,-74.299,40.52964,,
4/5/2016 16:38,47.2729,-122.299,-74.299,40.52964,,
4/22/2016 17:58,47.2869,-122.36,-74.36,40.54364,,
2/28/2016 14:54,47.7397,-122.316,-74.316,40.99644,,
3/2/2016 19:49,47.7775,-122.365,-74.365,41.03424,,
4/22/2016 0:40,47.3148,-122.35,-74.35,40.57154,,
4/25/2016 22:28,47.5067,-122.197,-74.197,40.76344,,
4/11/2016 10:12,47.5997,-122.312,-74.312,40.85644,,
3/16/2016 17:55,47.3179,-122.33,-74.33,40.57464,,
6/26/2016 20:59,47.3837,-122.158,-74.158,40.64044,,
3/2/2016 8:50,47.6088,-122.193,-74.193,40.86554,,
6/3/2016 22:24,47.4345,-122.198,-74.198,40.69124,,
6/21/2016 18:13,47.6371,-122.123,-74.123,40.89384,,
6/4/2016 23:28,47.4887,-122.15,-74.15,40.74544,,
4/29/2016 9:03,47.7411,-122.347,-74.347,40.99784,,
4/12/2016 17:23,47.5814,-122.003,-74.003,40.83814,,
4/12/2016 19:59,47.3099,-122.206,-74.206,40.56664,,
5/26/2016 16:03,47.6333,-122.362,-74.362,40.89004,,
2/29/2016 15:38,47.6801,-122.114,-74.114,40.93684,,
2/29/2016 23:12,47.7658,-122.37,-74.37,41.02254,,
1/5/2016 7:55,47.4913,-122.318,-74.318,40.74804,,
2/23/2016 17:07,47.6677,-122.321,-74.321,40.92444,,
3/14/2016 7:05,47.6746,-122.164,-74.164,40.93134,,
4/14/2016 14:15,47.5101,-122.391,-74.391,40.76684,,
4/28/2016 23:32,47.3528,-122.267,-74.267,40.60954,,
6/30/2016 7:35,47.5324,-122.272,-74.272,40.78914,,
2/26/2016 23:02,47.5164,-122.267,-74.267,40.77314,,
5/3/2016 8:45,47.7617,-122.11,-74.11,41.01844,,
5/10/2016 20:33,47.4473,-122.205,-74.205,40.70404,,
4/14/2016 18:14,47.3038,-122.362,-74.362,40.56054,,
6/20/2016 7:22,47.3296,-122.256,-74.256,40.58634,,
6/26/2016 20:13,47.4516,-122.175,-74.175,40.70834,,
5/1/2016 16:47,47.7287,-122.311,-74.311,40.98544,,
6/3/2016 12:06,47.49,-122.191,-74.191,40.74674,,
4/1/2016 23:13,47.3058,-122.394,-74.394,40.56254,,
6/22/2016 11:20,47.4736,-121.731,-73.731,40.73034,,
5/11/2016 23:05,47.7451,-122.339,-74.339,41.00184,,
4/7/2016 20:08,47.6651,-122.151,-74.151,40.92184,,
5/26/2016 21:02,47.3717,-122.297,-74.297,40.62844,,
2/12/2016 18:20,47.5828,-122.291,-74.291,40.83954,,
6/6/2016 13:39,47.2984,-122.385,-74.385,40.55514,,
5/11/2016 22:49,47.3943,-122.196,-74.196,40.65104,,
1/13/2016 11:43,47.6911,-122.392,-74.392,40.94784,,
4/11/2016 15:26,47.5895,-122.019,-74.019,40.84624,,
6/21/2016 20:10,47.4406,-122.139,-74.139,40.69734,,
3/18/2016 23:36,47.5139,-122.187,-74.187,40.77064,,
4/19/2016 8:27,47.6754,-122.325,-74.325,40.93214,,
3/3/2016 21:09,47.6591,-122.147,-74.147,40.91584,,
5/17/2016 0:01,47.7065,-122.37,-74.37,40.96324,,
5/9/2016 12:36,47.7032,-122.371,-74.371,40.95994,,
1/11/2016 18:19,47.686,-122.374,-74.374,40.94274,,
6/15/2016 18:02,47.1622,-121.971,-73.971,40.41894,,
6/23/2016 9:59,47.3126,-122.346,-74.346,40.56934,,
3/11/2016 9:08,47.5218,-122.358,-74.358,40.77854,,
4/16/2016 10:25,47.4907,-122.167,-74.167,40.74744,,
2/12/2016 15:00,47.6834,-122.366,-74.366,40.94014,,
5/19/2016 18:10,47.7368,-122.231,-74.231,40.99354,,
1/19/2016 15:08,47.5994,-122.019,-74.019,40.85614,,
6/9/2016 1:36,47.5286,-122.368,-74.368,40.78534,,
1/19/2016 4:49,47.6951,-122.366,-74.366,40.95184,,
2/19/2016 18:41,47.7543,-122.344,-74.344,41.01104,,
3/27/2016 11:18,47.7248,-122.179,-74.179,40.98154,,
4/6/2016 0:21,47.3775,-122.319,-74.319,40.63424,,
1/12/2016 2:49,47.7207,-122.32,-74.32,40.97744,,
5/27/2016 23:00,47.7304,-122.352,-74.352,40.98714,,
2/4/2016 19:34,47.6349,-122.29,-74.29,40.89164,,
2/5/2016 11:01,47.3552,-122.014,-74.014,40.61194,,
6/1/2016 19:35,47.5675,-122.016,-74.016,40.82424,,
4/27/2016 5:59,47.2979,-122.379,-74.379,40.55464,,
4/19/2016 14:12,47.2979,-122.379,-74.379,40.55464,,
2/1/2016 19:07,47.4439,-122.19,-74.19,40.70064,,
1/27/2016 19:33,47.6891,-122.203,-74.203,40.94584,,
1/7/2016 0:20,47.6395,-122.05,-74.05,40.89624,,
1/21/2016 16:36,47.6112,-122.293,-74.293,40.86794,,
3/9/2016 3:47,47.6124,-122.009,-74.009,40.86914,,
5/22/2016 9:05,47.5066,-122.159,-74.159,40.76334,,
2/7/2016 4:02,47.3745,-122.127,-74.127,40.63124,,
5/1/2016 20:02,47.6303,-121.99,-73.99,40.88704,,
5/28/2016 15:19,47.6955,-122.357,-74.357,40.95224,,
6/22/2016 12:02,47.699,-122.35,-74.35,40.95574,,
6/1/2016 10:44,47.6492,-121.915,-73.915,40.90594,,
2/9/2016 0:47,47.291,-122.118,-74.118,40.54774,,
4/7/2016 16:37,47.7758,-122.379,-74.379,41.03254,,
6/6/2016 2:17,47.7425,-122.089,-74.089,40.99924,,
5/19/2016 9:04,47.5569,-122.298,-74.298,40.81364,,
3/23/2016 7:57,47.4096,-122.449,-74.449,40.66634,,
5/17/2016 14:19,47.6624,-122.348,-74.348,40.91914,,
3/24/2016 23:20,47.7637,-122.134,-74.134,41.02044,,
3/17/2016 9:28,47.3832,-122.3,-74.3,40.63994,,
2/7/2016 1:16,47.5874,-122.311,-74.311,40.84414,,
2/18/2016 7:30,47.7211,-122.33,-74.33,40.97784,,
6/27/2016 18:37,47.6328,-122.064,-74.064,40.88954,,
6/21/2016 15:08,47.7756,-122.372,-74.372,41.03234,,
2/13/2016 7:48,47.6382,-122.368,-74.368,40.89494,,
6/9/2016 22:36,47.6983,-122.127,-74.127,40.95504,,
2/28/2016 18:40,47.7718,-122.381,-74.381,41.02854,,
6/8/2016 10:12,47.7242,-121.951,-73.951,40.98094,,
6/22/2016 10:41,47.3632,-122.061,-74.061,40.61994,,
6/7/2016 11:46,47.6914,-122.308,-74.308,40.94814,,
4/29/2016 16:17,47.7017,-122.127,-74.127,40.95844,,
2/26/2016 22:31,47.7635,-122.044,-74.044,41.02024,,
5/15/2016 23:53,47.5158,-122.385,-74.385,40.77254,,
3/26/2016 11:47,47.5144,-122.368,-74.368,40.77114,,
5/24/2016 18:25,47.5222,-122.37,-74.37,40.77894,,
3/11/2016 18:16,47.4478,-122.157,-74.157,40.70454,,
3/2/2016 7:32,47.4935,-122.321,-74.321,40.75024,,
6/25/2016 23:14,47.5488,-122.171,-74.171,40.80554,,
5/9/2016 0:40,47.5615,-122.272,-74.272,40.81824,,
5/16/2016 10:17,47.3443,-122.073,-74.073,40.60104,,
5/2/2016 22:28,47.4587,-121.996,-73.996,40.71544,,
4/19/2016 18:42,47.5817,-122.291,-74.291,40.83844,,
1/25/2016 17:41,47.6798,-122.348,-74.348,40.93654,,
1/4/2016 10:53,47.4105,-122.18,-74.18,40.66724,,
4/9/2016 22:29,47.56,-122.161,-74.161,40.81674,,
5/5/2016 9:59,47.6782,-122.3,-74.3,40.93494,,
4/1/2016 8:51,47.3761,-122.32,-74.32,40.63284,,
3/8/2016 10:38,47.6352,-122.29,-74.29,40.89194,,
1/27/2016 9:31,47.7105,-121.316,-73.316,40.96724,,
6/24/2016 0:24,47.5574,-122.308,-74.308,40.81414,,
1/27/2016 22:29,47.5183,-122.266,-74.266,40.77504,,
1/8/2016 14:28,47.6645,-122.357,-74.357,40.92124,,
3/25/2016 12:16,47.6364,-122.351,-74.351,40.89314,,
3/13/2016 18:59,47.746,-122.296,-74.296,41.00274,,
1/20/2016 17:08,47.5611,-122.032,-74.032,40.81784,,
5/14/2016 11:54,47.73,-122.216,-74.216,40.98674,,
4/24/2016 14:21,47.5972,-122.295,-74.295,40.85394,,
6/28/2016 22:17,47.646,-122.068,-74.068,40.90274,,
6/8/2016 15:29,47.7095,-122.35,-74.35,40.96624,,
1/9/2016 13:04,47.5895,-122.385,-74.385,40.84624,,
3/9/2016 17:40,47.531,-122.204,-74.204,40.78774,,
6/8/2016 23:14,47.6046,-122.168,-74.168,40.86134,,
5/25/2016 21:21,47.6351,-122.06,-74.06,40.89184,,
4/17/2016 11:11,47.5279,-122.345,-74.345,40.78464,,
3/7/2016 4:00,47.6767,-122.35,-74.35,40.93344,,
4/12/2016 11:12,47.429,-122.162,-74.162,40.68574,,
6/4/2016 22:24,47.5371,-122.368,-74.368,40.79384,,
3/13/2016 17:17,47.5862,-122.202,-74.202,40.84294,,
1/15/2016 13:54,47.6763,-122.028,-74.028,40.93304,,
3/6/2016 23:39,47.7121,-122.333,-74.333,40.96884,,
5/29/2016 17:37,47.6681,-122.324,-74.324,40.92484,,
2/7/2016 17:24,47.5558,-122.269,-74.269,40.81254,,
4/3/2016 14:31,47.3451,-122.094,-74.094,40.60184,,
4/12/2016 10:59,47.5819,-122.125,-74.125,40.83864,,
3/10/2016 22:40,47.1959,-122.01,-74.01,40.45264,,
6/7/2016 6:28,47.4839,-122.341,-74.341,40.74064,,
2/18/2016 15:46,47.4541,-122.117,-74.117,40.71084,,
5/14/2016 18:50,47.5149,-122.257,-74.257,40.77164,,
2/20/2016 9:21,47.4777,-122.212,-74.212,40.73444,,
5/28/2016 8:40,47.6666,-122.367,-74.367,40.92334,,
2/11/2016 18:05,47.6876,-122.38,-74.38,40.94434,,
6/14/2016 11:06,47.4897,-121.787,-73.787,40.74644,,
6/8/2016 19:35,47.7557,-122.22,-74.22,41.01244,,
5/1/2016 17:35,47.5909,-122.384,-74.384,40.84764,,
1/14/2016 15:13,47.3493,-122.034,-74.034,40.60604,,
2/9/2016 9:34,47.6873,-122.286,-74.286,40.94404,,
6/4/2016 21:10,47.6973,-122.205,-74.205,40.95404,,
4/1/2016 19:48,47.4817,-122.097,-74.097,40.73844,,
2/29/2016 19:04,47.7362,-122.314,-74.314,40.99294,,
5/19/2016 10:04,47.5923,-122.298,-74.298,40.84904,,
1/30/2016 3:29,47.4158,-122.002,-74.002,40.67254,,
2/25/2016 15:39,47.6765,-122.381,-74.381,40.93324,,
3/23/2016 9:56,47.4472,-122.092,-74.092,40.70394,,
1/21/2016 9:24,47.4424,-122.344,-74.344,40.69914,,
3/4/2016 12:17,47.5044,-122.245,-74.245,40.76114,,
1/7/2016 15:57,47.4751,-122.145,-74.145,40.73184,,
1/18/2016 17:04,47.52,-122.338,-74.338,40.77674,,
5/17/2016 0:29,47.6904,-122.395,-74.395,40.94714,,
4/11/2016 11:45,47.1903,-122.013,-74.013,40.44704,,
4/4/2016 9:58,47.38,-122.011,-74.011,40.63674,,
1/26/2016 16:23,47.4518,-122.12,-74.12,40.70854,,
3/3/2016 17:18,47.4033,-122.187,-74.187,40.66004,,
6/22/2016 15:07,47.3469,-122.195,-74.195,40.60364,,
3/7/2016 16:13,47.6754,-122.121,-74.121,40.93214,,
5/3/2016 9:05,47.5307,-122.054,-74.054,40.78744,,
6/14/2016 20:25,47.679,-122.319,-74.319,40.93574,,
4/12/2016 10:04,47.5331,-122.384,-74.384,40.78984,,
5/5/2016 11:35,47.3595,-122.089,-74.089,40.61624,,
