lat,long
47.6949,-122.396
47.4626,-121.739
47.4288,-122.198
47.4288,-122.198
47.6833,-122.271
47.5982,-122.128
47.6644,-122.144
47.7258,-122.332
47.5715,-122.225
47.4878,-122.314
47.6396,-122.113
47.6871,-122.391
47.6845,-122.017
47.683,-122.035
47.2681,-122.267
47.5418,-122.289
47.3875,-122.155
47.7557,-122.221
47.3583,-122.183
47.5881,-122.113
47.7446,-122.249
47.7473,-122.261
47.6964,-122.12
47.5552,-122.381
47.6431,-122.108
47.5707,-122.396
47.6948,-122.357
47.6707,-122.144
47.3654,-122.164
47.7547,-122.094
47.6071,-122.197
47.6374,-122.299
47.7335,-122.16
47.7124,-122.303
47.7671,-122.33
47.7186,-122.314
47.3637,-122.21
47.4512,-122.208
47.4945,-122.304
47.6103,-122.296
47.435,-122.192
47.5908,-122.173
47.3644,-122.312
47.5007,-122.223
47.4698,-122.118
47.3632,-122.324
47.7576,-122.333
47.5659,-122.375
47.4694,-122.006
47.6382,-122.359
47.7695,-122.359
47.6826,-122.298
47.651,-122.399
47.5062,-122.151
47.6784,-122.386
47.6923,-122.201
47.5431,-122.112
47.5955,-122.306
47.3124,-122.351
47.757,-122.228
47.6714,-122.32
47.6392,-122.406
47.6753,-122.311
47.3263,-122.364
47.7354,-122.343
47.6992,-122.387
47.7622,-122.163
47.6956,-122.399
47.6052,-122.064
47.5123,-122.331
47.4961,-122.322
47.5598,-122.018
47.6479,-122.367
47.632,-122.279
47.7545,-122.357
47.6595,-122.354
47.6132,-122.292
47.3996,-122.32
47.7344,-121.957
47.7411,-122.322
47.3686,-122.081
47.33,-122.278
47.4531,-122.352
47.474,-122.139
47.6688,-122.161
47.4703,-122.276
47.5774,-122.147
47.6788,-122.346
47.6848,-122.208
47.314,-122.344
47.5503,-122.081
47.5075,-122.35
47.498,-122.222
47.734,-122.17
47.5465,-122.384
47.7288,-122.171
47.5574,-121.89
47.3052,-122.362
47.6661,-122.37
47.4466,-122.36
47.4819,-122.182
47.741,-122.314
47.7617,-122.36
47.547,-122.111
47.6025,-122.313
47.6985,-122.387
47.6087,-122.016
47.5135,-122.262
47.4713,-122.197
47.6684,-122.316
47.6759,-122.114
47.77,-122.207
47.5595,-122.019
47.6215,-122.031
47.4377,-122.464
47.7289,-122.172
47.6619,-122.275
47.7414,-122.295
47.3947,-122.313
47.5281,-122.348
47.2688,-122.309
47.5654,-122.01
47.4323,-122.327
47.7699,-122.085
47.5615,-122.131
47.2653,-122.285
47.5422,-122.359
47.744,-122.087
47.3694,-122.083
47.638,-122.288
47.6813,-122.346
47.5151,-122.372
47.6462,-122.351
47.6966,-122.35
47.5361,-121.871
47.6717,-122.295
47.6704,-122.362
47.4738,-122.19
47.3202,-122.383
47.701,-121.857
47.625,-122.042
47.3602,-121.986
47.5682,-122.275
47.6403,-122.35
47.5634,-122.298
47.3582,-122.284
47.4545,-122.336
47.7143,-122.233
47.6997,-122.24
47.5136,-122.313
47.3124,-122.188
47.6291,-122.363
47.6326,-122.07
47.6588,-122.362
47.6071,-122.123
47.3179,-122.331
47.3132,-122.182
47.4659,-122.144
47.7065,-122.013
47.5945,-121.982
47.4909,-122.154
47.475,-122.199
47.5124,-122.374
47.5181,-122.267
47.6429,-121.955
47.6328,-122.174
47.4711,-122.35
47.7182,-122.201
47.4734,-122.198
47.5035,-122.255
47.5436,-122.39
47.5327,-122.392
47.5492,-122.119
47.44,-122.136
47.687,-122.32
47.4105,-122.194
47.6908,-122.391
47.6859,-122.339
47.3967,-122.183
47.577,-122.302
47.522,-122.047
47.6348,-122.064
47.6394,-122.299
47.6785,-122.03
47.7426,-122.116
47.3355,-122.284
47.6793,-122.38
47.545,-122.229
47.5436,-122.357
47.54,-121.863
47.6903,-122.056
47.6567,-122.327
47.6276,-122.033
47.3046,-122.22
47.6424,-122.407
47.7223,-122.172
47.6374,-122.042
47.2684,-122.308
47.5382,-122.173
47.3123,-122.186
47.4808,-122.099
47.3697,-122.309
47.5119,-122.329
47.459,-122.181
47.5489,-122.271
47.6678,-122.182
47.4164,-122.332
47.5526,-121.998
47.6039,-122.194
47.6003,-122.076
47.6343,-122.283
47.7351,-121.964
47.6537,-122.34
47.474,-122.14
47.567,-122.012
47.2761,-122.208
47.7257,-122.361
47.7428,-122.183
47.5736,-122.307
47.7019,-122.243
47.7264,-122.307
47.776,-122.239
47.478,-122.038
47.7503,-122.328
47.5344,-122.224
47.334,-122.214
47.319,-122.394
47.6181,-122.138
47.5392,-122.228
47.3647,-122.082
47.5209,-122.205
47.7303,-122.298
47.7287,-122.192
47.5639,-122.216
47.6059,-122.295
47.7466,-122.347
47.3211,-122.277
47.6797,-122.359
47.3979,-122.416
47.5882,-122.052
47.369,-122.156
47.7023,-122.276
47.5982,-122.172
47.4365,-122.144
47.6294,-122.116
47.4959,-122.367
47.3651,-122.051
47.3007,-122.228
47.6314,-122.027
47.5886,-122.113
47.7732,-122.163
47.494,-122.279
47.2734,-122.251
47.5115,-122.194
47.6249,-122.298
47.7211,-122.308
47.3614,-122.035
47.3658,-122.085
47.4863,-121.73
47.6782,-122.162
47.5738,-122.136
47.5882,-122.011
47.4487,-121.775
47.3454,-122.039
47.459,-122.285
47.5923,-122.197
47.4737,-122.15
47.5645,-122.219
47.4338,-122.183
47.6236,-122.04
47.7261,-122.246
47.3506,-122.04
47.7178,-122.318
47.6079,-122.123
47.5574,-122.315
47.7319,-122.167
47.6505,-122.39
47.5736,-122.152
47.4252,-122.159
47.6667,-122.356
47.6964,-122.118
47.4291,-122.16
47.5536,-122.377
47.637,-122.367
47.5994,-121.975
47.5523,-121.998
47.3909,-122.238
47.7183,-122.306
47.6712,-122.267
47.5888,-121.971
47.6798,-122.104
47.3579,-122.446
47.4401,-122.126
47.6719,-122.382
47.6719,-122.382
47.5552,-122.381
47.5793,-122.294
47.7362,-121.974
47.6341,-122.103
47.3747,-122.156
47.4918,-122.141
47.7061,-122.368
47.355,-122.319
47.5585,-122.153
47.3109,-122.097
47.5826,-122.028
47.561,-122.153
47.4198,-122.158
47.7338,-121.966
47.2966,-122.19
47.7665,-122.372
47.6771,-122.156
47.5402,-122.216
47.7501,-122.302
47.5021,-121.77
47.6268,-122.297
47.7255,-122.059
47.6634,-122.351
47.693,-122.187
47.7345,-121.961
47.638,-122.317
47.7145,-122.225
47.2953,-122.097
47.7307,-122.219
47.6955,-122.291
47.6545,-122.336
47.7612,-122.234
47.2087,-122.009
47.7584,-122.145
47.6211,-122.016
47.6609,-121.892
47.5847,-122.081
47.567,-122.139
47.7226,-122.227
47.5591,-122.385
47.4207,-122.334
47.4088,-122.21
47.703,-122.321
47.621,-122.298
47.3536,-122.317
47.4568,-122.21
47.7606,-122.167
47.6408,-122.327
47.7398,-122.167
47.3822,-122.318
47.4091,-122.313
47.5073,-122.234
47.4155,-122.339
47.5364,-121.856
47.5659,-122.013
47.6496,-122.407
47.6695,-122.32
47.3714,-122.309
47.719,-122.339
47.6318,-122.058
47.7412,-122.354
47.3156,-122.186
47.7061,-122.352
47.3784,-122.046
47.4657,-121.747
47.3364,-122.169
47.2617,-122.21
47.7648,-122.35
47.5128,-122.189
47.6196,-122.15
47.5197,-122.2
47.5319,-122.238
47.5647,-122.27
47.737,-121.967
47.4915,-122.183
47.6389,-122.371
47.6795,-122.034
47.2614,-122.29
47.6906,-122.202
47.3577,-122.195
47.2793,-122.295
47.3566,-122.039
47.6822,-122.309
47.4786,-122.066
47.5091,-122.19
47.6773,-122.403
47.3293,-122.306
47.6885,-122.324
47.2987,-122.385
47.7735,-122.158
47.7566,-122.337
47.285,-122.207
47.3925,-122.137
47.4016,-122.209
47.5094,-122.376
47.5374,-122.388
47.4693,-122.117
47.3803,-122.147
47.7614,-122.139
47.5763,-122.309
47.6169,-122.294
47.7654,-122.076
47.6932,-122.133
47.7027,-122.349
47.5343,-122.37
47.686,-122.384
47.4339,-122.194
47.567,-121.893
47.5503,-122.118
47.5057,-122.348
47.7695,-122.126
47.3314,-122.275
47.5008,-122.257
47.6647,-122.13
47.3326,-122.201
47.3619,-122.077
47.7187,-122.33
47.5729,-122.147
47.4869,-122.243
47.7708,-122.339
47.5051,-122.17
47.6149,-122.124
47.4435,-122.128
47.6835,-122.392
47.4818,-121.733
47.7226,-122.039
47.6324,-122.106
47.2803,-122.356
47.7447,-122.324
47.4936,-122.335
47.5845,-122.06
47.3526,-122
47.5703,-121.998
47.7321,-122.334
47.528,-122.352
47.2891,-122.357
47.4922,-122.178
47.5606,-122.225
47.4357,-122.343
47.7037,-122.293
47.3493,-122.025
47.475,-122.111
47.7686,-122.278
47.6119,-122.133
47.5262,-122.028
47.6624,-122.062
47.6033,-122.3
47.6399,-122.32
47.5297,-121.846
47.753,-122.244
47.3438,-122.322
47.6894,-122.384
47.3186,-122.171
47.4321,-122.347
47.6398,-122.39
47.4919,-122.151
47.6066,-122.016
47.6295,-122.051
47.5045,-122.329
47.6722,-122.379
47.4938,-122.364
47.7718,-122.292
47.6176,-122.045
47.4485,-122.139
47.5336,-122.225
47.6945,-122.188
47.7734,-122.359
47.5503,-122.155
47.5515,-122.153
47.595,-122.133
47.5369,-122.07
47.7354,-122.095
47.5326,-122.181
47.3298,-122.277
47.5017,-122.165
47.7153,-122.327
47.5604,-122.275
47.719,-122.217
47.4325,-122.146
47.5342,-122.373
47.4658,-121.758
47.6535,-122.353
47.6932,-122.395
47.3364,-122.276
47.5979,-122.173
47.4327,-122.06
47.7749,-122.339
47.2831,-122.279
47.6359,-122.351
47.691,-122.342
47.4357,-122.159
47.524,-121.821
47.646,-122.39
47.4832,-121.799
47.6258,-122.058
47.5489,-122.185
47.5901,-122.018
47.2766,-122.146
47.3322,-122.337
47.7254,-122.29
47.6728,-122.325
47.6996,-122.391
47.6687,-122.154
47.6347,-122.013
47.4977,-122.359
47.55,-122.103
47.4972,-122.264
47.7294,-122.352
47.4683,-122.263
47.5567,-122.124
47.5478,-122.174
47.2902,-122.342
47.6318,-122.023
47.527,-122.173
47.7552,-122.221
47.3823,-122.159
47.7072,-122.232
47.3548,-122.055
47.4574,-122.024
47.3429,-122.33
47.4884,-122.363
47.643,-122.066
47.6506,-122.405
47.7358,-122.335
47.6908,-122.051
47.6955,-122.289
47.6867,-122.378
47.2887,-122.269
47.4414,-122.354
47.2811,-122.299
47.7344,-122.143
47.7756,-122.273
47.7206,-122.284
47.5588,-122.301
47.5161,-122.388
47.6746,-122.312
47.6095,-122.059
47.4838,-122.33
47.6651,-122.056
47.5434,-122.388
47.6213,-122.064
47.7386,-122.235
47.6674,-122.365
47.6966,-122.127
47.5748,-122.013
47.3531,-122.048
47.4368,-122.162
47.5815,-122.398
47.4989,-122.322
47.6606,-122.128
47.3018,-122.369
47.3984,-122.186
47.293,-122.215
47.3515,-122.291
47.5664,-122.359
47.6857,-122.353
47.5109,-122.183
47.3335,-122.325
47.6617,-122.15
47.6187,-122.04
47.5664,-122.364
47.3768,-122.118
47.5862,-122.037
47.7497,-122.284
47.5012,-122.265
47.6721,-122.374
47.6262,-122.049
47.4876,-121.779
47.6846,-122.372
47.687,-122.037
47.604,-122.311
47.2616,-122.281
47.5185,-122.345
47.6368,-122.355
47.3667,-122.041
47.473,-122.118
47.587,-122.384
47.4774,-122.142
47.6818,-122.034
47.3213,-122.385
47.6175,-122.298
47.4442,-121.762
47.6337,-122.032
47.2619,-122.308
47.6045,-122.169
47.7072,-122.36
47.7131,-121.319
47.3242,-122.144
47.6731,-122.315
47.6579,-122.125
47.7057,-122.112
47.5762,-122.143
47.469,-122.298
47.2077,-122.011
47.7676,-122.373
47.6789,-122.281
47.7405,-122.323
47.6415,-122.401
47.5979,-122.297
47.4632,-122.19
47.6828,-122.287
47.6605,-122.069
47.6226,-122.292
47.208,-121.963
47.5097,-122.181
47.5097,-122.181
47.7346,-121.97
47.2688,-122.024
47.6768,-122.029
47.6804,-122.316
47.4604,-122.18
47.7,-122.296
47.3634,-122.279
47.3622,-122.157
47.7341,-121.976
47.4845,-122.08
47.5838,-122.39
47.7516,-122.299
47.419,-122.206
47.314,-122.208
47.5511,-122.23
47.7675,-122.334
47.7583,-122.339
47.4881,-122.142
47.5381,-122.069
47.285,-122.201
47.4561,-122.361
47.6775,-122.363
47.6711,-122.403
47.718,-122.034
47.6802,-122.031
47.547,-121.997
47.3275,-122.329
47.731,-122.342
47.6344,-122.205
47.6875,-122.043
47.3286,-122.346
47.639,-122.21
47.5778,-122.289
47.6085,-121.952
47.6284,-122.291
47.7421,-121.982
47.6605,-122.331
47.5538,-121.994
47.7062,-122.341
47.3988,-122.028
47.634,-122.221
47.503,-122.262
47.4669,-121.765
47.6163,-122.294
47.4664,-121.747
47.34,-122.327
47.3358,-122.265
47.698,-122.357
47.6979,-122.124
47.3112,-122.376
47.6475,-122.396
47.6503,-122.41
47.6503,-122.41
47.4553,-121.75
47.7137,-122.315
47.6553,-122.19
47.3446,-122.042
47.5658,-122.032
47.6158,-122.291
47.5697,-122.182
47.4873,-121.783
47.6463,-122.219
47.3557,-122.29
47.5868,-121.968
47.64,-122.285
47.3024,-122.106
47.4192,-122.201
47.6743,-122.371
47.4508,-122.368
47.6214,-122.12
47.2925,-122.346
47.4125,-121.982
47.4722,-122.131
47.7215,-122.323
47.5758,-122.382
47.5549,-122.287
47.6506,-122.121
47.5585,-122.215
47.6632,-122.201
47.7312,-122.202
47.7318,-122.138
47.4868,-122.141
47.3619,-122.287
47.4431,-122.19
47.495,-121.776
47.4869,-122.123
47.741,-121.979
47.641,-122.068
47.5345,-122.216
47.6945,-122.377
47.5305,-122.371
47.731,-122.166
47.5616,-122.392
47.5418,-122.136
47.5483,-122.278
47.6785,-122.396
47.6915,-122.348
47.3199,-122.374
47.7463,-122.213
47.6902,-122.339
47.6133,-122.287
47.6319,-122.124
47.5528,-122.356
47.4858,-122.231
47.5569,-122.277
47.527,-122.362
47.3999,-122.472
47.6259,-122.142
47.5493,-122.387
47.6063,-122.305
47.5868,-122.116
47.7192,-122.024
47.5662,-121.886
47.4896,-122.204
47.7638,-122.265
47.549,-122.141
47.6311,-122.312
47.3743,-122.295
47.7403,-122.129
47.5894,-122.197
47.3734,-122.193
47.4816,-122.005
47.6336,-122.29
47.4619,-122.196
47.603,-122.12
47.5349,-122.066
47.4469,-121.775
47.7289,-122.127
47.6536,-122.045
47.6202,-122.112
47.7233,-121.959
47.4497,-122.212
47.6075,-122.134
47.4403,-122.271
47.5879,-122.299
47.498,-122.225
47.3642,-122.174
47.6844,-122.289
47.7223,-122.16
47.7077,-122.378
47.5766,-122.309
47.6273,-122.194
47.6811,-122.034
47.7186,-122.354
47.7186,-122.354
47.6857,-122.331
47.3289,-122.001
47.5491,-122.151
47.4874,-122.207
47.609,-122.314
47.5858,-122.379
47.5151,-122.372
47.7034,-122.315
47.5941,-122.142
47.2114,-122.009
47.525,-122.393
47.6478,-122.113
47.5306,-122.354
47.3219,-122.085
47.7731,-122.086
47.7329,-122.237
47.6607,-122.396
47.7739,-122.322
47.3644,-122.04
47.7466,-122.34
47.4519,-122.363
47.7107,-122.11
47.3482,-122.153
47.4484,-122.158
47.7431,-122.29
47.3644,-122.094
47.6039,-122.06
47.738,-121.965
47.3992,-122.163
47.3169,-122.365
47.669,-122.275
47.5571,-122.08
47.7347,-122.226
47.7458,-122.334
47.3628,-122.147
47.764,-122.262
47.7762,-122.367
47.6401,-122.32
47.3661,-122.02
47.4572,-122.169
47.3266,-122.175
47.7388,-122.206
47.7283,-122.046
47.3229,-122.348
47.7381,-122.302
47.6742,-122.356
47.4802,-122.335
47.4961,-122.366
47.4623,-122.13
47.5559,-122.396
47.753,-122.317
47.6684,-122.363
47.5495,-122.398
47.6425,-122.374
47.7048,-122.315
47.7566,-122.113
47.5794,-122.118
47.4067,-122.03
47.6836,-122.387
47.6827,-122.038
47.7687,-122.276
47.3064,-122.108
47.4742,-122.265
47.3947,-122.174
47.6077,-122.02
47.6704,-122.391
47.5639,-122.401
47.6398,-122.113
47.4808,-122.28
47.4909,-122.257
47.5417,-122.289
47.35,-122.168
47.6478,-122.117
47.7729,-122.389
47.4435,-122.279
47.6704,-122.183
47.6041,-122.31
47.4117,-122.174
47.3616,-122.144
47.77,-122.391
47.3634,-122.027
47.7255,-122.101
47.5795,-122.29
47.3278,-122.337
47.349,-122.025
47.4016,-122.131
47.3238,-122.292
47.6738,-122.063
47.3939,-122.164
47.5647,-122.092
47.6112,-122.115
47.6317,-122.205
47.3327,-122.29
47.7011,-122.375
47.3678,-122.282
47.3947,-122.197
47.2929,-122.342
47.7611,-122.161
47.7733,-122.324
47.7601,-122.167
47.6329,-122.021
47.6683,-122.286
47.5507,-122.141
47.5219,-122.052
47.5022,-122.223
47.7246,-122.059
47.3781,-122.044
47.5655,-122.395
47.7151,-122.203
47.7349,-122.295
47.5069,-122.472
47.5326,-122.049
47.2126,-121.984
47.7012,-122.167
47.5332,-122.29
47.2701,-122.313
47.7093,-122.306
47.5197,-122.191
47.6634,-122.358
47.6915,-122.339
47.3944,-122.506
47.3096,-122.357
47.7397,-122.259
47.6881,-122.32
47.7132,-122.293
47.4833,-122.139
47.77,-122.097
47.3637,-122.075
47.7139,-122.203
47.7364,-121.969
47.3661,-122.29
47.2741,-122.337
47.2741,-122.337
47.3033,-122.381
47.7322,-122.236
47.4975,-122.261
47.3743,-122.285
47.7032,-122.37
47.3597,-122.051
47.6458,-121.904
47.6458,-121.904
47.6901,-122.282
47.681,-122.364
47.651,-122.119
47.5623,-122.221
47.7268,-122.213
47.631,-122.117
47.7442,-122.338
47.619,-122.054
47.4583,-122.036
47.3676,-122.312
47.6503,-121.911
47.6792,-122.273
47.4835,-122.192
47.6204,-122.217
47.356,-122.014
47.5319,-122.391
47.4935,-122.333
47.637,-122.04
47.7136,-122.288
47.427,-122.147
47.54,-122.32
47.661,-122.269
47.7279,-122.048
47.5545,-122.163
47.5535,-122.393
47.5357,-122.28
47.7238,-122.114
47.6214,-122.14
47.317,-122.325
47.5749,-122.214
47.7286,-122.215
47.3724,-122.107
47.6366,-122.365
47.7245,-121.959
47.467,-122.185
47.7517,-122.342
47.3838,-122.026
47.398,-122.31
47.2868,-122.21
47.6085,-122.311
47.4345,-122.326
47.355,-122.176
47.3663,-122.115
47.4597,-122.162
47.5674,-122.384
47.3068,-122.27
47.6228,-122.319
47.721,-122.078
47.3248,-122.142
47.3043,-122.159
47.7258,-122.306
47.2857,-122.189
47.275,-122.278
47.7011,-122.244
47.4343,-122.082
47.5427,-121.995
47.6842,-122.363
47.5754,-122.233
47.3733,-122.289
47.5435,-122.26
47.5635,-122.282
47.3126,-122.129
47.6025,-122.303
47.638,-122.225
47.6865,-122.266
47.5891,-122.293
47.5482,-122.294
47.7048,-122.279
47.5641,-122.124
47.6149,-122.293
47.5088,-122.333
47.7657,-122.131
47.7029,-122.015
47.3427,-122.169
47.6236,-122.235
47.4042,-122.204
47.5507,-122.383
47.4433,-122.016
47.6928,-122.337
47.7535,-122.334
47.6232,-122.207
47.3357,-122.305
47.4871,-122.165
47.6942,-122.304
47.6942,-122.304
47.7142,-122.281
47.6907,-122.161
47.5897,-122.233
47.6521,-122.413
47.5688,-122.087
47.5031,-122.245
47.5589,-122.128
47.6247,-122.016
47.3344,-122.301
47.7534,-122.172
47.6337,-122.371
47.4693,-122.161
47.3432,-122.309
47.7367,-122.319
47.5927,-122.006
47.4575,-122.204
47.6763,-122.404
47.681,-122.304
47.7563,-122.338
47.4799,-122.129
47.4549,-122.287
47.5255,-122.376
47.6374,-122.307
47.766,-122.32
47.6856,-122.312
47.464,-122.192
47.7443,-122.228
47.7532,-122.244
47.7118,-122.314
47.7348,-121.984
47.7177,-122.104
47.6112,-122.133
47.6174,-122.308
47.5696,-122.183
47.5563,-122.163
47.3847,-122.029
47.6935,-122.173
47.5765,-122.159
47.4693,-122.349
47.684,-122.378
47.3749,-122.291
47.5719,-122.377
47.5524,-122.356
47.6265,-122.364
47.5706,-121.999
47.6659,-122.359
47.3559,-122
47.7125,-122.332
47.3679,-122.088
47.3078,-122.338
47.6264,-122.058
47.7375,-122.139
47.3843,-122.006
47.5045,-122.24
47.5487,-122.277
47.6707,-122.149
47.7346,-122.308
47.385,-122.031
47.5405,-122.393
47.4807,-122.332
47.6867,-122.369
47.6893,-122.35
47.4884,-122.319
47.5646,-122.127
47.5659,-122.286
47.3119,-122.015
47.6366,-122.401
47.7466,-121.979
47.542,-122.321
47.5709,-122.401
47.7599,-122.233
47.3631,-122.116
47.3694,-122.056
47.713,-122.072
47.713,-122.072
47.5359,-122.233
47.4788,-122.227
47.3877,-122.171
47.6793,-122.397
47.2641,-122.312
47.6884,-122.204
47.5564,-122.177
47.649,-122.335
47.5368,-122.374
47.7003,-122.285
47.2935,-122.108
47.5678,-122.378
47.6597,-122.345
47.6258,-122.038
47.3117,-122.321
47.593,-122.197
47.497,-122.227
47.6872,-122.346
47.3069,-122.271
47.5781,-122.293
47.4785,-122.16
47.3594,-122.322
47.4927,-122.312
47.5091,-122.144
47.591,-122.017
47.7317,-122.231
47.5109,-122.357
47.5966,-122.175
47.729,-122.235
47.4417,-122.194
47.6344,-122.118
47.3115,-122.396
47.544,-122.296
47.596,-122.298
47.5473,-122.211
47.5246,-122.044
47.3352,-122.189
47.615,-122.288
47.6934,-122.271
47.6793,-122.316
47.2063,-122.023
47.58,-122.285
47.4445,-122.126
47.7441,-122.314
47.5892,-122.387
47.7173,-122.338
47.5295,-122.18
47.6964,-122.024
47.6753,-122.36
47.6665,-122.27
47.4914,-122.155
47.7642,-122.048
47.511,-122.359
47.5275,-122.148
47.6741,-122.323
47.3025,-122.224
47.6868,-122.042
47.6529,-122.202
47.7101,-122.014
47.2642,-122.219
47.3881,-122.326
47.6104,-122.112
47.3336,-122.269
47.5093,-122.172
47.7145,-122.35
47.314,-122.365
47.7638,-122.317
47.3846,-122.205
47.5639,-122.149
47.2977,-122.367
47.2977,-122.367
47.674,-122.142
47.5421,-122.322
47.7012,-122.131
47.5782,-122.018
47.6368,-122.157
47.5943,-122.15
47.5492,-122.008
47.6506,-122.332
47.5304,-122.202
47.7296,-122.24
47.7086,-122.243
47.5968,-122.083
47.3424,-122.329
47.5397,-122.385
47.4789,-122.335
47.6954,-122.017
47.5965,-122.038
47.7687,-122.223
47.5208,-122.35
47.5421,-122.383
47.5783,-122.001
47.4654,-122.195
47.6701,-122.176
47.5948,-122.153
47.5948,-122.153
47.5727,-122.138
47.5459,-122.376
47.3621,-122.031
47.352,-122.058
47.3672,-122.099
47.6618,-122.273
47.7295,-122.331
47.6307,-122.051
47.3104,-122.394
47.7065,-122.297
47.7187,-122.024
47.5428,-122.236
47.5256,-122.347
47.6692,-122.359
47.711,-122.356
47.6498,-122.346
47.5073,-122.36
47.5322,-121.868
47.7731,-122.257
47.579,-122.001
47.6385,-121.966
47.4853,-122.304
47.6434,-122.358
47.2925,-122.196
47.7131,-122.306
47.6382,-122.397
47.4678,-122.363
47.3912,-122.301
47.6828,-122.329
47.521,-122.179
47.7392,-122.194
47.5377,-122.266
47.5949,-122.308
47.2791,-122.3
47.6392,-122.318
47.6774,-122.325
47.7105,-122.306
47.6028,-122.172
47.5915,-122.058
47.5059,-122.303
47.5375,-122.391
47.7227,-122.296
47.4738,-122.266
47.6815,-122.269
47.7753,-122.375
47.4916,-122.308
47.5434,-122.229
47.6811,-122.207
47.6367,-121.948
47.545,-122.278
47.258,-122.208
47.759,-122.371
47.3658,-122.172
47.384,-122.322
47.6462,-122.403
47.555,-122.309
47.6713,-122.276
47.6009,-122.011
47.5168,-122.256
47.5822,-122.196
47.7603,-122.169
47.5628,-122.391
47.5933,-122.195
47.48,-122.03
47.7183,-122.1
47.7102,-122.281
47.5489,-122.007
47.6781,-122.363
47.6968,-122.025
47.5168,-122.204
47.6175,-122.065
47.6373,-122.042
47.5576,-122.186
47.6681,-122.184
47.4716,-122.262
47.6205,-122.214
47.6861,-122.296
47.6871,-122.373
47.314,-122.363
47.5194,-122.376
47.6416,-122.386
47.574,-122.21
47.6123,-122.006
47.4098,-122.189
47.5361,-122.217
47.35,-122.005
47.6962,-122.397
47.3052,-122.34
47.5521,-121.999
47.3893,-122.051
47.6743,-122.145
47.5876,-122.172
47.4752,-122.345
47.2932,-122.283
47.5515,-122.324
47.5207,-122.378
47.3811,-122.325
47.6867,-122.352
47.5634,-122.394
47.6419,-122.368
47.401,-122.171
47.3705,-122.15
47.7732,-122.172
47.4544,-122.351
47.7624,-121.93
47.4848,-122.221
47.7636,-122.202
47.6931,-121.921
47.3187,-122.39
47.6192,-122.301
47.6811,-122.169
47.74,-122.093
47.554,-122.036
47.6044,-122.299
47.6263,-122.312
47.373,-122.185
47.4462,-122.137
47.5443,-122.177
47.703,-122.015
47.3342,-122.215
47.3106,-122.325
47.367,-122.031
47.3507,-122.089
47.3985,-122.321
47.3451,-122.04
47.6319,-122.007
47.6625,-122.059
47.6625,-122.059
47.5181,-122.339
47.632,-122.29
47.4987,-121.781
47.5866,-122.201
47.6766,-122.368
47.445,-122.285
47.6688,-122.279
47.5909,-122.297
47.6606,-122.397
47.3819,-122.09
47.528,-122.132
47.768,-122.388
47.5445,-122.376
47.636,-122.302
47.6645,-122.291
47.5419,-122.383
47.5401,-122.3
47.726,-122.297
47.5455,-122.126
47.5801,-122.306
47.7066,-122.101
47.636,-122.171
47.6024,-122.296
47.6339,-122.022
47.5659,-122.376
47.689,-122.347
47.363,-122.034
47.3092,-122.376
47.4242,-122.181
47.3747,-122.306
47.5478,-122.005
47.7307,-122.332
47.6453,-122.41
47.6522,-122.348
47.7456,-122.336
47.6402,-122.371
47.7584,-122.143
47.5569,-122.172
47.634,-122.033
47.438,-122.349
47.6929,-122.318
47.5897,-122.136
47.6381,-122.375
47.7606,-122.37
47.5354,-122.378
47.6805,-122.369
47.6131,-122.123
47.4791,-122.347
47.3539,-122.054
47.2883,-122.272
47.6387,-122.363
47.696,-122.319
47.7486,-122.249
47.7298,-122.286
47.5739,-122.069
47.6705,-122.39
47.5635,-122.032
47.6928,-122.399
47.3516,-122.119
47.2927,-122.369
47.4594,-122.359
47.5526,-121.994
47.5723,-122.021
47.4606,-122.283
47.561,-122.126
47.7647,-122.263
47.5301,-122.381
47.6557,-122.327
47.5078,-122.251
47.7377,-122.101
47.5421,-122.172
47.4695,-122.366
47.7452,-122.101
47.4258,-122.327
47.6481,-122.125
47.5945,-122.201
47.4351,-122.335
47.7477,-122.171
47.6952,-122.39
47.6529,-122.334
47.6018,-122.299
47.3915,-122.188
47.5704,-122.141
47.4922,-122.134
47.7432,-122.112
47.5665,-122.21
47.5732,-122.372
47.7651,-122.323
47.6898,-122.189
47.4892,-122.306
47.7522,-122.307
47.522,-122.149
47.715,-122.065
47.3468,-122.11
47.3904,-122.165
47.5571,-122.299
47.4905,-122.14
47.7506,-122.012
47.6313,-122.344
47.4446,-122.074
47.7112,-122.098
47.2592,-122.228
47.7576,-122.318
47.7274,-122.357
47.6628,-122.326
47.3979,-122.212
47.6876,-122.168
47.5933,-122.292
47.3191,-122.385
47.7533,-122.205
47.5609,-122.279
47.3081,-122.329
47.5108,-122.193
47.5755,-122.388
47.311,-122.21
47.4881,-122.199
47.6955,-122.275
47.553,-122.37
47.2048,-121.999
47.6933,-122.116
47.2458,-122.002
47.353,-122.002
47.4482,-122.269
47.6741,-122.271
47.6531,-122.401
47.4548,-122.29
47.3099,-122.116
47.6792,-122.404
47.3798,-122.025
47.5292,-122.316
47.6767,-122.38
47.7081,-122.276
47.553,-122.174
47.2624,-122.221
47.7751,-122.168
47.56,-122.181
47.3745,-122.224
47.657,-122.393
47.7137,-122.307
47.6314,-122.353
47.7764,-122.385
47.7282,-122.372
47.6806,-122.388
47.39,-122.166
47.6776,-122.324
47.5245,-122.354
