Time,Longitude,Latitude,Altitude (m),"CO2, PPM",Humidity (%),Temperature (°C),Barometric Pressure (mBar)
2022-03-04 00:18:00-08:00,-75.28,40.01,125.539,399.0859129,35.57787065,-1.421621484,1019.347682
2022-03-04 00:19:00-08:00,-75.28,40.01,125.539,400.4816757,35.667091,-1.334705207,1019.362876
2022-03-04 00:20:00-08:00,-75.28,40.01,125.539,400.3529806,35.58347833,-1.295648813,1019.36403
2022-03-04 00:21:00-08:00,-75.28,40.01,125.539,408.3280216,35.42442666,-1.269583894,1019.362371
2022-03-04 00:22:00-08:00,-75.28,40.01,125.539,407.9573916,35.32160642,-1.223241475,1019.378457
2022-03-04 00:23:00-08:00,-75.28,40.01,125.539,402.3973566,35.26661301,-1.143907093,1019.39687
2022-03-04 00:24:00-08:00,-75.28,40.01,125.539,399.2170085,35.33880012,-1.342888717,1019.377062
2022-03-04 00:25:00-08:00,-75.28,40.01,125.539,401.5406895,35.96377587,-1.573028803,1019.342974
2022-03-04 00:26:00-08:00,-75.28,40.01,125.539,401.5272069,35.93886566,-1.487000842,1019.317448
2022-03-04 00:27:00-08:00,-75.28,40.01,125.539,396.8285011,35.74166119,-1.376224987,1019.302842
2022-03-04 00:28:00-08:00,-75.28,40.01,125.539,396.1243828,35.81731292,-1.38613114,1019.310262
2022-03-04 00:29:00-08:00,-75.28,40.01,125.539,395.8502169,36.08281326,-1.558676243,1019.305386
2022-03-04 00:30:00-08:00,-75.28,40.01,125.539,404.5849216,36.28708969,-1.655403729,1019.30901
2022-03-04 00:31:00-08:00,-75.28,40.01,125.539,402.4638898,36.22615334,-1.64067346,1019.343579
2022-03-04 00:32:00-08:00,-75.28,40.01,125.539,396.7147817,36.4570315,-1.847667302,1019.384129
2022-03-04 00:33:00-08:00,-75.28,40.01,125.539,399.0698538,36.5610578,-1.807784027,1019.420276
2022-03-04 00:34:00-08:00,-75.28,40.01,125.539,402.6019926,36.46377778,-1.717561722,1019.452081
2022-03-04 00:35:00-08:00,-75.28,40.01,125.539,398.3751477,36.26802912,-1.593468428,1019.4789
2022-03-04 00:36:00-08:00,-75.28,40.01,125.539,399.5405411,36.225424,-1.559615451,1019.478828
2022-03-04 00:37:00-08:00,-75.28,40.01,125.539,399.7056806,36.17881123,-1.481918681,1019.490843
2022-03-04 00:38:00-08:00,-75.28,40.01,125.539,397.952558,36.01611734,-1.431527761,1019.485879
2022-03-04 00:39:00-08:00,-75.28,40.01,125.539,399.5309881,36.14023947,-1.468050411,1019.48268
2022-03-04 00:40:00-08:00,-75.28,40.01,125.539,399.7140388,36.32337904,-1.522877455,1019.485207
2022-03-04 00:41:00-08:00,-75.28,40.01,125.539,404.711852,36.3780648,-1.603030766,1019.464441
2022-03-04 00:42:00-08:00,-75.28,40.01,125.539,399.9262459,36.4055871,-1.554964104,1019.417873
2022-03-04 00:43:00-08:00,-75.28,40.01,125.539,391.5193403,36.57446547,-1.746453293,1019.38873
2022-03-04 00:44:00-08:00,-75.28,40.01,125.539,386.1050062,36.7127459,-1.750356436,1019.356125
2022-03-04 00:45:00-08:00,-75.28,40.01,125.539,390.9261081,36.75043303,-1.84112042,1019.324723
2022-03-04 00:46:00-08:00,-75.28,40.01,125.539,388.4285446,36.97429054,-1.86558432,1019.316222
2022-03-04 00:47:00-08:00,-75.28,40.01,125.539,397.8373039,36.90804082,-1.830007838,1019.326843
2022-03-04 00:48:00-08:00,-75.28,40.01,125.539,406.9430188,36.89762349,-1.902883445,1019.373156
2022-03-04 00:49:00-08:00,-75.28,40.01,125.539,398.7266264,37.28535378,-2.18503654,1019.428444
2022-03-04 00:50:00-08:00,-75.28,40.01,125.539,401.970076,37.56326934,-2.258208713,1019.472179
2022-03-04 00:51:00-08:00,-75.28,40.01,125.539,402.6334878,37.55559355,-2.171897496,1019.537579
2022-03-04 00:52:00-08:00,-75.28,40.01,125.539,398.4208915,37.48548963,-2.154841369,1019.590958
2022-03-04 00:53:00-08:00,-75.28,40.01,125.539,398.7497529,37.52396897,-2.113580127,1019.635189
2022-03-04 00:54:00-08:00,-75.28,40.01,125.539,397.0261116,37.56321013,-2.123785377,1019.682815
2022-03-04 00:55:00-08:00,-75.28,40.01,125.539,394.555035,37.62189816,-2.092733791,1019.703904
2022-03-04 00:56:00-08:00,-75.28,40.01,125.539,392.8953661,37.57923741,-2.041739533,1019.708708
2022-03-04 00:57:00-08:00,-75.28,40.01,125.539,397.917065,37.34299001,-1.932946582,1019.703768
2022-03-04 00:58:00-08:00,-75.28,40.01,125.539,398.8959715,37.18864785,-1.842412249,1019.681986
2022-03-04 00:59:00-08:00,-75.28,40.01,125.539,397.8958855,37.05234027,-1.821619868,1019.672761
2022-03-04 01:00:00-08:00,-75.28,40.01,125.539,395.7010498,37.18507361,-1.909085774,1019.65739
2022-03-04 01:01:00-08:00,-75.28,40.01,125.539,395.3120107,37.38023376,-2.046821448,1019.62118
2022-03-04 01:02:00-08:00,-75.28,40.01,125.539,393.2052337,37.38789454,-2.06103501,1019.606856
2022-03-04 01:03:00-08:00,-75.28,40.01,125.539,396.96134,37.59804702,-2.129125834,1019.588933
2022-03-04 01:04:00-08:00,-75.28,40.01,125.539,396.8618745,37.87947279,-2.316094775,1019.581396
2022-03-04 01:05:00-08:00,-75.28,40.01,125.539,387.3930024,38.42421304,-2.671593428,1019.571786
2022-03-04 01:06:00-08:00,-75.28,40.01,125.539,385.318572,38.59319281,-2.616980007,1019.576983
2022-03-04 01:07:00-08:00,-75.28,40.01,125.539,390.1366053,38.35611176,-2.503973246,1019.607286
2022-03-04 01:08:00-08:00,-75.28,40.01,125.539,393.93459,38.07085763,-2.38466199,1019.655881
2022-03-04 01:09:00-08:00,-75.28,40.01,125.539,393.7409323,38.00067016,-2.272507675,1019.70842
2022-03-04 01:10:00-08:00,-75.28,40.01,125.539,394.5302685,37.84294375,-2.165351598,1019.758745
2022-03-04 01:11:00-08:00,-75.28,40.01,125.539,394.3046855,37.77974578,-2.13080853,1019.802793
2022-03-04 01:12:00-08:00,-75.28,40.01,125.539,392.1624835,37.77963589,-2.085067726,1019.821611
2022-03-04 01:13:00-08:00,-75.28,40.01,125.539,394.8768272,37.72751236,-2.059195757,1019.80811
2022-03-04 01:14:00-08:00,-75.28,40.01,125.539,394.2710975,37.49195296,-1.928467266,1019.760214
2022-03-04 01:15:00-08:00,-75.28,40.01,125.539,395.1871417,37.3506215,-1.97343061,1019.681249
2022-03-04 01:16:00-08:00,-75.28,40.01,125.539,388.2735133,37.49558098,-1.974292978,1019.595154
2022-03-04 01:17:00-08:00,-75.28,40.01,125.539,386.5952682,37.50731671,-2.149737835,1019.52663
2022-03-04 01:18:00-08:00,-75.28,40.01,125.539,382.7562325,38.09939932,-2.338145571,1019.46965
2022-03-04 01:19:00-08:00,-75.28,40.01,125.539,388.3880812,38.33191693,-2.424200343,1019.488147
2022-03-04 01:20:00-08:00,-75.28,40.01,125.539,374.922254,38.60588886,-2.598201852,1019.536259
2022-03-04 01:21:00-08:00,-75.28,40.01,125.539,382.9721867,38.7880174,-2.58838196,1019.624679
2022-03-04 01:22:00-08:00,-75.28,40.01,125.539,385.3826103,38.67982364,-2.462082982,1019.738873
2022-03-04 01:23:00-08:00,-75.28,40.01,125.539,383.3940597,38.3820423,-2.329273078,1019.873531
2022-03-04 01:24:00-08:00,-75.28,40.01,125.539,384.5442091,38.16651215,-2.262171076,1019.963793
2022-03-04 01:25:00-08:00,-75.28,40.01,125.539,386.4626504,38.11387388,-2.21617321,1020.013131
2022-03-04 01:26:00-08:00,-75.28,40.01,125.539,388.5499859,38.37213004,-2.327981353,1020.033953
2022-03-04 01:27:00-08:00,-75.28,40.01,125.539,386.5535308,38.27484008,-2.252781999,1020.021809
2022-03-04 01:28:00-08:00,-75.28,40.01,125.539,390.1422602,38.24994315,-2.182062434,1019.994894
2022-03-04 01:29:00-08:00,-75.28,40.01,125.539,389.4484834,38.23764309,-2.286290423,1019.929853
2022-03-04 01:30:00-08:00,-75.28,40.01,125.539,384.2155388,38.67131498,-2.532649356,1019.851972
2022-03-04 01:31:00-08:00,-75.28,40.01,125.539,388.1372471,39.04849899,-2.644165277,1019.772887
2022-03-04 01:32:00-08:00,-75.28,40.01,125.539,401.6492024,39.18342221,-2.731029734,1019.728305
2022-03-04 01:33:00-08:00,-75.28,40.01,125.539,392.9729417,39.41395766,-2.867474564,1019.718125
2022-03-04 01:34:00-08:00,-75.28,40.01,125.539,395.0974918,39.82532477,-2.965071009,1019.754996
2022-03-04 01:35:00-08:00,-75.28,40.01,125.539,387.7497007,39.58053367,-2.832415527,1019.806093
2022-03-04 01:36:00-08:00,-75.28,40.01,125.539,390.7522449,39.28535092,-2.714596033,1019.849057
2022-03-04 01:37:00-08:00,-75.28,40.01,125.539,393.1597635,39.12738136,-2.62430201,1019.892726
2022-03-04 01:38:00-08:00,-75.28,40.01,125.539,389.8406195,38.98120794,-2.483550387,1019.932302
2022-03-04 01:39:00-08:00,-75.28,40.01,125.539,388.0766109,38.75555703,-2.40525028,1019.956724
2022-03-04 01:40:00-08:00,-75.28,40.01,125.539,389.2371108,38.5715396,-2.301966983,1019.969279
2022-03-04 01:41:00-08:00,-75.28,40.01,125.539,388.9361715,38.59431326,-2.37087357,1019.974339
2022-03-04 01:42:00-08:00,-75.28,40.01,125.539,388.8682349,38.54566943,-2.294817501,1019.975784
2022-03-04 01:43:00-08:00,-75.28,40.01,125.539,389.1537525,38.47897597,-2.31256212,1019.960303
2022-03-04 01:44:00-08:00,-75.28,40.01,125.539,387.4094189,38.3339482,-2.175257383,1019.984
2022-03-04 01:45:00-08:00,-75.28,40.01,125.539,388.9489205,38.15581832,-2.126242338,1020.043031
2022-03-04 01:46:00-08:00,-75.28,40.01,125.539,390.7863874,38.12886488,-2.177276015,1020.105082
2022-03-04 01:47:00-08:00,-75.28,40.01,125.539,390.1299753,38.18081837,-2.184646583,1020.167118
2022-03-04 01:48:00-08:00,-75.28,40.01,125.539,391.0427778,38.27115077,-2.235468195,1020.190356
2022-03-04 01:49:00-08:00,-75.28,40.01,125.539,388.2688047,38.36256163,-2.264066242,1020.183065
2022-03-04 01:50:00-08:00,-75.28,40.01,125.539,388.7798393,38.64258022,-2.415241834,1020.154011
2022-03-04 01:51:00-08:00,-75.28,40.01,125.539,390.8065157,38.57896006,-2.331736088,1020.121213
2022-03-04 01:52:00-08:00,-75.28,40.01,125.539,390.6842543,38.36294617,-2.200151482,1020.097265
2022-03-04 01:53:00-08:00,-75.28,40.01,125.539,386.6321116,38.22135556,-2.157254104,1020.082147
2022-03-04 01:54:00-08:00,-75.28,40.01,125.539,386.2164513,38.31487791,-2.172587095,1020.087755
2022-03-04 01:55:00-08:00,-75.28,40.01,125.539,380.1076808,38.33755604,-2.160096545,1020.109471
2022-03-04 01:56:00-08:00,-75.28,40.01,125.539,384.3881969,38.29936302,-2.097581983,1020.134653
2022-03-04 01:57:00-08:00,-75.28,40.01,125.539,388.3342177,38.17543448,-1.997808741,1020.173879
2022-03-04 01:58:00-08:00,-75.28,40.01,125.539,391.9697374,38.01876068,-1.928208974,1020.228311
2022-03-04 01:59:00-08:00,-75.28,40.01,125.539,395.2650678,37.92460066,-1.886172733,1020.285629
2022-03-04 02:00:00-08:00,-75.28,40.01,125.539,398.2593817,37.98496382,-1.928983973,1020.326762
2022-03-04 02:01:00-08:00,-75.28,40.01,125.539,399.435214,38.14891648,-1.987348318,1020.372078
2022-03-04 02:02:00-08:00,-75.28,40.01,125.539,398.6796471,38.11510283,-1.9361337,1020.40626
2022-03-04 02:03:00-08:00,-75.28,40.01,125.539,393.4157971,37.89520522,-1.904348166,1020.442597
2022-03-04 02:04:00-08:00,-75.28,40.01,125.539,396.2903718,37.82776617,-1.899610435,1020.470835
2022-03-04 02:05:00-08:00,-75.28,40.01,125.539,398.0746096,37.78794492,-1.851715065,1020.513238
2022-03-04 02:06:00-08:00,-75.28,40.01,125.539,394.7501745,37.90897501,-1.931021571,1020.571883
2022-03-04 02:07:00-08:00,-75.28,40.01,125.539,394.5017356,38.05804037,-1.953016812,1020.62198
2022-03-04 02:08:00-08:00,-75.28,40.01,125.539,395.6803126,37.92694559,-1.915029687,1020.651951
2022-03-04 02:09:00-08:00,-75.28,40.01,125.539,396.1729914,37.81610661,-1.87238937,1020.663242
2022-03-04 02:10:00-08:00,-75.28,40.01,125.539,395.9975527,37.86137968,-1.874198275,1020.644506
2022-03-04 02:11:00-08:00,-75.28,40.01,125.539,398.3100338,37.87059462,-1.85324645,1020.59997
2022-03-04 02:12:00-08:00,-75.28,40.01,125.539,396.8845835,37.99885313,-1.951638599,1020.559149
2022-03-04 02:13:00-08:00,-75.28,40.01,125.539,389.3755011,38.32030856,-2.185851289,1020.510877
2022-03-04 02:14:00-08:00,-75.28,40.01,125.539,385.074899,38.78688591,-2.373204854,1020.502368
2022-03-04 02:15:00-08:00,-75.28,40.01,125.539,396.9581673,39.09237523,-2.454263233,1020.494894
2022-03-04 02:16:00-08:00,-75.28,40.01,125.539,399.5487795,39.1872822,-2.43638134,1020.476882
2022-03-04 02:17:00-08:00,-75.28,40.01,125.539,401.3277145,38.99041957,-2.335561545,1020.486013
2022-03-04 02:18:00-08:00,-75.28,40.01,125.539,394.2043831,38.86111253,-2.243392921,1020.518051
2022-03-04 02:19:00-08:00,-75.28,40.01,125.539,395.5708648,38.94090763,-2.212641539,1020.558772
2022-03-04 02:20:00-08:00,-75.28,40.01,125.539,395.0891665,38.90787285,-2.142610711,1020.625374
2022-03-04 02:21:00-08:00,-75.28,40.01,125.539,393.2270298,39.03912652,-2.111768126,1020.669255
2022-03-04 02:22:00-08:00,-75.28,40.01,125.539,393.9521022,39.24941524,-2.128396657,1020.704815
2022-03-04 02:23:00-08:00,-75.28,40.01,125.539,388.8551911,39.16270594,-2.106688076,1020.71682
2022-03-04 02:24:00-08:00,-75.28,40.01,125.539,389.5034534,39.3613168,-2.149846208,1020.711277
2022-03-04 02:25:00-08:00,-75.28,40.01,125.539,389.6213359,39.34398786,-2.097815829,1020.679709
2022-03-04 02:26:00-08:00,-75.28,40.01,125.539,394.3549595,39.37620223,-2.108096242,1020.625913
2022-03-04 02:27:00-08:00,-75.28,40.01,125.539,395.0642976,39.37402356,-2.124089003,1020.568567
2022-03-04 02:28:00-08:00,-75.28,40.01,125.539,393.5247173,39.40715015,-2.169830299,1020.544608
2022-03-04 02:29:00-08:00,-75.28,40.01,125.539,397.832044,39.71648026,-2.378201246,1020.558811
2022-03-04 02:30:00-08:00,-75.28,40.01,125.539,398.6806297,39.51675224,-2.257218122,1020.582715
2022-03-04 02:31:00-08:00,-75.28,40.01,125.539,394.1375378,39.22296622,-2.209798974,1020.611288
2022-03-04 02:32:00-08:00,-75.28,40.01,125.539,393.2485824,39.10133411,-2.172328803,1020.649275
2022-03-04 02:33:00-08:00,-75.28,40.01,125.539,395.428265,39.04344793,-2.214794997,1020.671841
2022-03-04 02:34:00-08:00,-75.28,40.01,125.539,385.9743682,38.95747019,-2.201099004,1020.67896
2022-03-04 02:35:00-08:00,-75.28,40.01,125.539,387.4354801,38.83136988,-2.182867289,1020.672934
2022-03-04 02:36:00-08:00,-75.28,40.01,125.539,388.9983826,38.8915489,-2.22392566,1020.666651
2022-03-04 02:37:00-08:00,-75.28,40.01,125.539,391.748164,38.85560165,-2.22237517,1020.684884
2022-03-04 02:38:00-08:00,-75.28,40.01,125.539,390.387966,38.6648076,-2.173879293,1020.710419
2022-03-04 02:39:00-08:00,-75.28,40.01,125.539,388.9501848,38.58936846,-2.167512894,1020.735584
2022-03-04 02:40:00-08:00,-75.28,40.01,125.539,390.0359113,38.58658477,-2.14123176,1020.741475
2022-03-04 02:41:00-08:00,-75.28,40.01,125.539,391.4147083,38.64464815,-2.162939725,1020.749921
2022-03-04 02:42:00-08:00,-75.28,40.01,125.539,391.0484718,38.75612037,-2.15019113,1020.758985
2022-03-04 02:43:00-08:00,-75.28,40.01,125.539,390.6643185,38.66068157,-2.133479065,1020.763081
2022-03-04 02:44:00-08:00,-75.28,40.01,125.539,393.3096678,38.77489816,-2.141232129,1020.767662
2022-03-04 02:45:00-08:00,-75.28,40.01,125.539,391.8221931,38.68392754,-2.160168409,1020.760855
2022-03-04 02:46:00-08:00,-75.28,40.01,125.539,390.5692946,38.8068001,-2.163111633,1020.754891
2022-03-04 02:47:00-08:00,-75.28,40.01,125.539,389.6074868,38.72007345,-2.165264845,1020.768609
2022-03-04 02:48:00-08:00,-75.28,40.01,125.539,390.3434173,38.58661812,-2.14441814,1020.816124
2022-03-04 02:49:00-08:00,-75.28,40.01,125.539,393.2232637,38.76705015,-2.256467104,1020.865499
2022-03-04 02:50:00-08:00,-75.28,40.01,125.539,391.2741709,38.89035588,-2.393534114,1020.901519
2022-03-04 02:51:00-08:00,-75.28,40.01,125.539,388.8460024,38.96121893,-2.302053121,1020.926641
2022-03-04 02:52:00-08:00,-75.28,40.01,125.539,388.893157,39.10486652,-2.255107734,1020.930313
2022-03-04 02:53:00-08:00,-75.28,40.01,125.539,386.6214085,38.83435285,-2.221169233,1020.917962
2022-03-04 02:54:00-08:00,-75.28,40.01,125.539,385.9221536,39.01216298,-2.429712457,1020.873131
2022-03-04 02:55:00-08:00,-75.28,40.01,125.539,382.5723463,39.23294818,-2.486220675,1020.839802
2022-03-04 02:56:00-08:00,-75.28,40.01,125.539,387.7558978,39.43725758,-2.611811707,1020.807257
2022-03-04 02:57:00-08:00,-75.28,40.01,125.539,388.3991542,39.46241637,-2.583988044,1020.793195
2022-03-04 02:58:00-08:00,-75.28,40.01,125.539,391.5301914,39.39119351,-2.518576384,1020.799558
2022-03-04 02:59:00-08:00,-75.28,40.01,125.539,391.7488423,39.20699962,-2.402148562,1020.812854
2022-03-04 03:00:00-08:00,-75.28,40.01,125.539,391.3292335,39.14143101,-2.390347119,1020.840885
2022-03-04 03:01:00-08:00,-75.28,40.01,125.539,389.0718797,39.27758518,-2.364503899,1020.872897
2022-03-04 03:02:00-08:00,-75.28,40.01,125.539,388.5610489,39.4211283,-2.319453063,1020.90265
2022-03-04 03:03:00-08:00,-75.28,40.01,125.539,388.1787168,39.56745345,-2.337456096,1020.905757
2022-03-04 03:04:00-08:00,-75.28,40.01,125.539,390.8071985,39.70554614,-2.353766918,1020.900433
2022-03-04 03:05:00-08:00,-75.28,40.01,125.539,390.0461544,39.76763239,-2.523087878,1020.844065
2022-03-04 03:06:00-08:00,-75.28,40.01,125.539,395.245507,39.77953191,-2.510511683,1020.780423
2022-03-04 03:07:00-08:00,-75.28,40.01,125.539,396.7767432,39.67108536,-2.494145401,1020.73236
2022-03-04 03:08:00-08:00,-75.28,40.01,125.539,397.3777342,39.63490963,-2.548784018,1020.691645
2022-03-04 03:09:00-08:00,-75.28,40.01,125.539,391.6820984,39.54258777,-2.484842462,1020.713295
2022-03-04 03:10:00-08:00,-75.28,40.01,125.539,397.0743566,39.50342511,-2.501036467,1020.775622
2022-03-04 03:11:00-08:00,-75.28,40.01,125.539,397.9627774,39.79300616,-2.493025603,1020.845169
2022-03-04 03:12:00-08:00,-75.28,40.01,125.539,396.1781355,39.67995253,-2.403261083,1020.89531
2022-03-04 03:13:00-08:00,-75.28,40.01,125.539,394.7952261,39.65301275,-2.354767203,1020.912609
2022-03-04 03:14:00-08:00,-75.28,40.01,125.539,395.4580708,39.66851118,-2.317471881,1020.890346
2022-03-04 03:15:00-08:00,-75.28,40.01,125.539,393.2926596,39.54492963,-2.298435311,1020.839242
2022-03-04 03:16:00-08:00,-75.28,40.01,125.539,394.3823045,39.58750325,-2.415587002,1020.80411
2022-03-04 03:17:00-08:00,-75.28,40.01,125.539,391.9660251,39.55495514,-2.509047331,1020.792033
2022-03-04 03:18:00-08:00,-75.28,40.01,125.539,394.522501,39.77716577,-2.662690282,1020.80527
2022-03-04 03:19:00-08:00,-75.28,40.01,125.539,397.4973716,40.05464123,-2.703034655,1020.83701
2022-03-04 03:20:00-08:00,-75.28,40.01,125.539,393.1928396,39.77864321,-2.615601424,1020.872078
2022-03-04 03:21:00-08:00,-75.28,40.01,125.539,392.02328,39.78997187,-2.561161264,1020.911161
2022-03-04 03:22:00-08:00,-75.28,40.01,125.539,395.9291451,39.88836178,-2.51016713,1020.927049
2022-03-04 03:23:00-08:00,-75.28,40.01,125.539,394.4490475,39.67089007,-2.418688228,1020.918208
2022-03-04 03:24:00-08:00,-75.28,40.01,125.539,393.9522362,39.59659553,-2.418857574,1020.898916
2022-03-04 03:25:00-08:00,-75.28,40.01,125.539,389.173327,39.56004801,-2.437121707,1020.878732
2022-03-04 03:26:00-08:00,-75.28,40.01,125.539,388.7135187,39.68098868,-2.519211654,1020.87587
2022-03-04 03:27:00-08:00,-75.28,40.01,125.539,386.6821072,39.71877941,-2.564003583,1020.891636
2022-03-04 03:28:00-08:00,-75.28,40.01,125.539,390.6113773,39.75265958,-2.553236292,1020.940778
2022-03-04 03:29:00-08:00,-75.28,40.01,125.539,394.0542517,39.83580518,-2.513152361,1020.9975
2022-03-04 03:30:00-08:00,-75.28,40.01,125.539,397.9958004,39.6502704,-2.442117853,1021.034934
2022-03-04 03:31:00-08:00,-75.28,40.01,125.539,397.1022083,39.65464733,-2.409901996,1021.054104
2022-03-04 03:32:00-08:00,-75.28,40.01,125.539,398.1966789,39.83990319,-2.426871246,1021.06493
2022-03-04 03:33:00-08:00,-75.28,40.01,125.539,395.112421,39.81107247,-2.519410849,1021.054359
2022-03-04 03:34:00-08:00,-75.28,40.01,125.539,394.4507249,39.79444196,-2.500433499,1021.039289
2022-03-04 03:35:00-08:00,-75.28,40.01,125.539,397.9619485,39.82872342,-2.550393728,1021.01734
2022-03-04 03:36:00-08:00,-75.28,40.01,125.539,395.1870038,39.7296577,-2.492336496,1021.013738
2022-03-04 03:37:00-08:00,-75.28,40.01,125.539,399.3601064,39.61086224,-2.440395086,1021.013947
2022-03-04 03:38:00-08:00,-75.28,40.01,125.539,407.3956939,39.54280989,-2.422650345,1021.034124
2022-03-04 03:39:00-08:00,-75.28,40.01,125.539,405.2170439,39.51380932,-2.439135313,1021.064526
2022-03-04 03:40:00-08:00,-75.28,40.01,125.539,405.5316123,39.59400177,-2.396636078,1021.101761
2022-03-04 03:41:00-08:00,-75.28,40.01,125.539,404.4741112,39.66190449,-2.359508245,1021.127125
2022-03-04 03:42:00-08:00,-75.28,40.01,125.539,402.4065512,39.64939708,-2.349084893,1021.128767
2022-03-04 03:43:00-08:00,-75.28,40.01,125.539,406.3048201,40.08480477,-2.437466264,1021.105472
2022-03-04 03:44:00-08:00,-75.28,40.01,125.539,402.9520392,39.91104889,-2.431436577,1021.054746
2022-03-04 03:45:00-08:00,-75.28,40.01,125.539,399.5843457,39.8929372,-2.496040444,1021.026297
2022-03-04 03:46:00-08:00,-75.28,40.01,125.539,396.445088,39.90110496,-2.611553292,1021.021839
2022-03-04 03:47:00-08:00,-75.28,40.01,125.539,397.1684226,39.88557619,-2.692094718,1021.03209
2022-03-04 03:48:00-08:00,-75.28,40.01,125.539,398.084734,39.87105024,-2.703914762,1021.076715
2022-03-04 03:49:00-08:00,-75.28,40.01,125.539,399.5631881,39.86253948,-2.631882552,1021.161489
2022-03-04 03:50:00-08:00,-75.28,40.01,125.539,394.421494,39.93586977,-2.54410563,1021.261907
2022-03-04 03:51:00-08:00,-75.28,40.01,125.539,392.0417992,40.00139015,-2.505601798,1021.353586
2022-03-04 03:52:00-08:00,-75.28,40.01,125.539,399.6633832,40.13505677,-2.482775142,1021.40373
2022-03-04 03:53:00-08:00,-75.28,40.01,125.539,401.1781235,40.29293573,-2.540940046,1021.398922
2022-03-04 03:54:00-08:00,-75.28,40.01,125.539,400.6812921,40.38215994,-2.596478347,1021.341291
2022-03-04 03:55:00-08:00,-75.28,40.01,125.539,409.8702215,40.1563023,-2.620511924,1021.275894
2022-03-04 03:56:00-08:00,-75.28,40.01,125.539,400.2740931,40.14582345,-2.784091557,1021.232209
2022-03-04 03:57:00-08:00,-75.28,40.01,125.539,389.6359046,40.62667379,-3.066456064,1021.236331
2022-03-04 03:58:00-08:00,-75.28,40.01,125.539,405.8675015,40.82944587,-3.01882157,1021.305223
2022-03-04 03:59:00-08:00,-75.28,40.01,125.539,401.8357334,40.55490148,-3.010918379,1021.38262
2022-03-04 04:00:00-08:00,-75.28,40.01,125.539,403.3057871,40.44608455,-2.947929728,1021.458171
2022-03-04 04:01:00-08:00,-75.28,40.01,125.539,400.5299683,40.11618337,-2.79236059,1021.512155
2022-03-04 04:02:00-08:00,-75.28,40.01,125.539,401.2674501,39.99904891,-2.692267364,1021.552045
2022-03-04 04:03:00-08:00,-75.28,40.01,125.539,399.6284609,39.6578778,-2.602273941,1021.567008
2022-03-04 04:04:00-08:00,-75.28,40.01,125.539,400.9519791,39.56274488,-2.563314722,1021.574469
2022-03-04 04:05:00-08:00,-75.28,40.01,125.539,400.5217393,39.3872789,-2.500605775,1021.580344
2022-03-04 04:06:00-08:00,-75.28,40.01,125.539,401.2990772,39.28293942,-2.467528659,1021.585687
2022-03-04 04:07:00-08:00,-75.28,40.01,125.539,397.5393824,39.26531244,-2.501294882,1021.592241
2022-03-04 04:08:00-08:00,-75.28,40.01,125.539,400.5047932,39.20082974,-2.45423913,1021.600627
2022-03-04 04:09:00-08:00,-75.28,40.01,125.539,403.3608566,39.01629097,-2.421530793,1021.61787
2022-03-04 04:10:00-08:00,-75.28,40.01,125.539,401.9868459,39.00131139,-2.362695609,1021.621305
2022-03-04 04:11:00-08:00,-75.28,40.01,125.539,402.7278255,38.90647581,-2.329100678,1021.624012
2022-03-04 04:12:00-08:00,-75.28,40.01,125.539,399.5973255,38.76378595,-2.371826641,1021.636934
2022-03-04 04:13:00-08:00,-75.28,40.01,125.539,397.4414253,39.05789924,-2.541691065,1021.639839
2022-03-04 04:14:00-08:00,-75.28,40.01,125.539,395.221341,39.01628248,-2.465030647,1021.658761
2022-03-04 04:15:00-08:00,-75.28,40.01,125.539,395.6299675,38.89858517,-2.391381641,1021.683974
2022-03-04 04:16:00-08:00,-75.28,40.01,125.539,395.8255596,38.78913633,-2.401718363,1021.695608
2022-03-04 04:17:00-08:00,-75.28,40.01,125.539,398.3755379,39.20434546,-2.596432924,1021.685175
2022-03-04 04:18:00-08:00,-75.28,40.01,125.539,396.5922231,39.56429845,-2.684256008,1021.649153
2022-03-04 04:19:00-08:00,-75.28,40.01,125.539,397.0561632,39.57737966,-2.66384024,1021.607452
2022-03-04 04:20:00-08:00,-75.28,40.01,125.539,396.9767446,39.49070604,-2.562022524,1021.586619
2022-03-04 04:21:00-08:00,-75.28,40.01,125.539,398.9372401,39.2999734,-2.484067217,1021.602914
2022-03-04 04:22:00-08:00,-75.28,40.01,125.539,399.0744649,39.32856172,-2.463910849,1021.643735
2022-03-04 04:23:00-08:00,-75.28,40.01,125.539,399.6664476,39.26337922,-2.414017558,1021.694557
2022-03-04 04:24:00-08:00,-75.28,40.01,125.539,403.4651785,39.04602063,-2.366313542,1021.724721
2022-03-04 04:25:00-08:00,-75.28,40.01,125.539,403.5106103,38.98930605,-2.28628993,1021.730908
2022-03-04 04:26:00-08:00,-75.28,40.01,125.539,401.0960595,38.94511943,-2.241584016,1021.72718
2022-03-04 04:27:00-08:00,-75.28,40.01,125.539,403.6816938,38.88115544,-2.27069877,1021.731283
2022-03-04 04:28:00-08:00,-75.28,40.01,125.539,400.3692017,38.89327621,-2.239688973,1021.76305
2022-03-04 04:29:00-08:00,-75.28,40.01,125.539,403.9706297,38.81065774,-2.215912104,1021.790301
2022-03-04 04:30:00-08:00,-75.28,40.01,125.539,401.2472948,38.9169106,-2.271302354,1021.799437
2022-03-04 04:31:00-08:00,-75.28,40.01,125.539,403.7964261,39.13342753,-2.264841364,1021.794158
